index,"server","path","artist","album","song","genre","type",genre_idx
8965,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","The Best Of Blondie","03 The Tide Is High.m4a","Rock","CD",1
8966,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","The Best Of Blondie","09 One Way or Another.m4a","Rock","CD",1
8967,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","The Best Of Blondie","08 Island Of Lost Souls.mp3","Rock","CD",1
8968,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","The Best Of Blondie","09 Denis.mp3","Rock","CD",1
8969,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","The Best Of Blondie","08 One Way or Another.m4a","Rock","CD",1
8970,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","The Best Of Blondie","10 Atomic.mp3","Rock","CD",1
8971,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","The Best Of Blondie","05 Heart Of Glass.mp3","Rock","CD",1
8972,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","The Best Of Blondie","07 The Tide Is High.mp3","Rock","CD",1
8973,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","The Best Of Blondie","02 One Way Or Another.mp3","Rock","CD",1
8974,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","The Best Of Blondie","06 Rapture.mp3","Rock","CD",1
8975,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","The Best Of Blondie","04 Dreaming.mp3","Rock","CD",1
8976,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Bowie","Earthling","09 Law (Earthlings On Fire).mp3","Rock","CD",1
8977,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Bowie","Earthling","02 Looking For Satellites.mp3","Rock","CD",1
8978,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Bowie","Earthling","06 Telling Lies.mp3","Rock","CD",1
8979,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Bowie","Earthling","05 Dead Man Walking.mp3","Rock","CD",1
8980,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Bowie","Earthling","03 Battle For Britain (The Letter).mp3","Rock","CD",1
8981,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Bowie","Earthling","01 Little Wonder.mp3","Rock","CD",1
8982,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Bowie","Earthling","07 The Last Thing You Should Do.mp3","Rock","CD",1
8983,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Bowie","Earthling","08 I'm Afraid Of Americans.mp3","Rock","CD",1
8984,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Bowie","Earthling","04 Seven Years In Tibet.mp3","Rock","CD",1
8985,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bob Seger","Ride Out [Deluxe]","11 Listen.mp3","Rock","CD",1
8986,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bob Seger","Ride Out [Deluxe]","08 All Of The Roads.mp3","Rock","CD",1
8987,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bob Seger","Ride Out [Deluxe]","02 Hey Gypsy.mp3","Rock","CD",1
8988,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bob Seger","Ride Out [Deluxe]","12 The Fireman's Talkin'.mp3","Rock","CD",1
8989,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bob Seger","Ride Out [Deluxe]","09 You Take Me In.mp3","Rock","CD",1
8990,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bob Seger","Ride Out [Deluxe]","06 California Stars.mp3","Rock","CD",1
8991,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bob Seger","Ride Out [Deluxe]","13 Let The Rivers Run.mp3","Rock","CD",1
8992,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bob Seger","Ride Out [Deluxe]","04 Ride Out.mp3","Rock","CD",1
8993,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bob Seger","Ride Out [Deluxe]","07 It's Your World.mp3","Rock","CD",1
8994,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bob Seger","Ride Out [Deluxe]","01 Detroit Made.mp3","Rock","CD",1
8995,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bob Seger","Ride Out [Deluxe]","03 The Devil's Right Hand.mp3","Rock","CD",1
8996,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bob Seger","Ride Out [Deluxe]","10 Gates Of Eden.mp3","Rock","CD",1
8997,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bob Seger","Ride Out [Deluxe]","05 Adam And Eve.mp3","Rock","CD",1
8998,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","Eat To The Beat","02 The Hardest Part.mp3","Rock","CD",1
8999,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","Eat To The Beat","01 Dreaming.mp3","Rock","CD",1
9000,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","Eat To The Beat","11 Victor.mp3","Rock","CD",1
9001,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","Eat To The Beat","04 Shayla.mp3","Rock","CD",1
9002,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","Eat To The Beat","06 Accidents Never Happen.mp3","Rock","CD",1
9003,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","Eat To The Beat","09 Atomic.mp3","Rock","CD",1
9004,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","Eat To The Beat","12 Living In The Real World.mp3","Rock","CD",1
9005,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","Eat To The Beat","05 Eat To The Beat.mp3","Rock","CD",1
9006,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","Eat To The Beat","10 Sound-A-Sleep.mp3","Rock","CD",1
9007,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","Eat To The Beat","07 Die Young Stay Pretty.mp3","Rock","CD",1
9008,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","Eat To The Beat","03 Union City Blue.mp3","Rock","CD",1
9009,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Blondie","Eat To The Beat","08 Slow Motion.mp3","Rock","CD",1
9010,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","Backless","01 Walk Out In The Rain.mp3","Rock","CD",1
9011,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","Backless","02 Watch Out For Lucy.mp3","Rock","CD",1
9012,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","Backless","10 Tulsa Time.mp3","Rock","CD",1
9013,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","Backless","08 Promises.mp3","Rock","CD",1
9014,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","Backless","03 I'll Make Love To You Anytime.mp3","Rock","CD",1
9015,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","Backless","07 Early In The Morning.mp3","Rock","CD",1
9016,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","Backless","06 If I Don't Be There By Morning.mp3","Rock","CD",1
9017,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","Backless","04 Roll It.mp3","Rock","CD",1
9018,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","Backless","05 Tell Me That You Love Me.mp3","Rock","CD",1
9019,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","Backless","09 Golden Ring.mp3","Rock","CD",1
9020,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","I Still Do","08 Stones In My Passway.mp3","Rock","CD",1
9021,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","I Still Do","10 I'll Be Alright.mp3","Rock","CD",1
9022,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","I Still Do","12 I'll Be Seeing You.mp3","Rock","CD",1
9023,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","I Still Do","03 I Will Be There.mp3","Rock","CD",1
9024,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","I Still Do","09 I Dreamed I Saw St. Augustine.mp3","Rock","CD",1
9025,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","I Still Do","05 Catch The Blues.mp3","Rock","CD",1
9026,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","I Still Do","02 Can't Let You Do It.mp3","Rock","CD",1
9027,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","I Still Do","07 Little Man, You've Had A Busy Day.mp3","Rock","CD",1
9028,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","I Still Do","04 Spiral.mp3","Rock","CD",1
9029,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","I Still Do","01 Alabama Woman Blues.mp3","Rock","CD",1
9030,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","I Still Do","11 Somebody's Knockin'.mp3","Rock","CD",1
9031,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Eric Clapton","I Still Do","06 Cypress Grove.mp3","Rock","CD",1
9032,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ringo Starr","Postcards From Paradise","01 Rory And The Hurricanes.mp3","Rock","CD",1
9033,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ringo Starr","Postcards From Paradise","11 Let Love Lead.mp3","Rock","CD",1
9034,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ringo Starr","Postcards From Paradise","05 Right Side Of The Road.mp3","Rock","CD",1
9035,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ringo Starr","Postcards From Paradise","07 Bamboula.mp3","Rock","CD",1
9036,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ringo Starr","Postcards From Paradise","03 Bridges.mp3","Rock","CD",1
9037,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ringo Starr","Postcards From Paradise","09 Touch And Go.mp3","Rock","CD",1
9038,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ringo Starr","Postcards From Paradise","04 Postcards From Paradise.mp3","Rock","CD",1
9039,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ringo Starr","Postcards From Paradise","10 Confirmation.mp3","Rock","CD",1
9040,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ringo Starr","Postcards From Paradise","08 Island In The Sun.mp3","Rock","CD",1
9041,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ringo Starr","Postcards From Paradise","06 Not Looking Back.mp3","Rock","CD",1
9042,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ringo Starr","Postcards From Paradise","02 You Bring The Party Down.mp3","Rock","CD",1
9043,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Lester Young","Pres","04 Lester Leaps In.mp3","Jazz","Vinyl",1
9044,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Lester Young","Pres","06 Destination.mp3","Jazz","Vinyl",1
9045,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Lester Young","Pres","02 I Cover The Waterfront.mp3","Jazz","Vinyl",1
9046,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Lester Young","Pres","01 DB Blues.mp3","Jazz","Vinyl",1
9047,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Lester Young","Pres","05 Sunday.mp3","Jazz","Vinyl",1
9048,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Lester Young","Pres","03 These Foolish Things.mp3","Jazz","Vinyl",1
9049,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Tom Petty & The Heartbreakers","Greatest Hits","11 Don't Come Around Here No More.mp3","Rock","CD",1
9050,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Tom Petty & The Heartbreakers","Greatest Hits","16 Into The Great Wide Open.mp3","Rock","CD",1
9051,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Tom Petty & The Heartbreakers","Greatest Hits","18 Something In The Air.mp3","Rock","CD",1
9052,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Tom Petty & The Heartbreakers","Greatest Hits","07 Even The Losers.mp3","Rock","CD",1
9053,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Tom Petty & The Heartbreakers","Greatest Hits","01 American Girl.mp3","Rock","CD",1
9054,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Tom Petty & The Heartbreakers","Greatest Hits","06 Don't Do Me Like That.mp3","Rock","CD",1
9055,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Tom Petty & The Heartbreakers","Greatest Hits","10 You Got Lucky.mp3","Rock","CD",1
9056,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Tom Petty & The Heartbreakers","Greatest Hits","15 Learning To Fly.mp3","Rock","CD",1
9057,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Tom Petty & The Heartbreakers","Greatest Hits","02 Breakdown.mp3","Rock","CD",1
9058,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Tom Petty & The Heartbreakers","Greatest Hits","09 The Waiting.mp3","Rock","CD",1
9059,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Tom Petty & The Heartbreakers","Greatest Hits","03 Listen To Her Heart.mp3","Rock","CD",1
9060,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Tom Petty & The Heartbreakers","Greatest Hits","04 I Need To Know.mp3","Rock","CD",1
9061,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Tom Petty & The Heartbreakers","Greatest Hits","14 Free Fallin'.mp3","Rock","CD",1
9062,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Tom Petty & The Heartbreakers","Greatest Hits","13 Runnin' Down A Dream.mp3","Rock","CD",1
9063,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Tom Petty & The Heartbreakers","Greatest Hits","12 I Won't Back Down.mp3","Rock","CD",1
9064,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Tom Petty & The Heartbreakers","Greatest Hits","17 Mary Jane's Last Dance.mp3","Rock","CD",1
9065,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Tom Petty & The Heartbreakers","Greatest Hits","08 Here Comes My Girl.mp3","Rock","CD",1
9066,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Tom Petty & The Heartbreakers","Greatest Hits","05 Refugee.mp3","Rock","CD",1
9067,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 1]","1-12 Next Door Neighbor Blues [Live].mp3","Rock","CD",1
9070,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 1]","1-08 She's Alright [Live].mp3","Rock","CD",1
9071,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 1]","1-14 Why Does Love Got To Be So Sad [Live].mp3","Rock","CD",1
9072,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 1]","1-13 Damn Right, I've Got The Blues [Live].mp3","Rock","CD",1
9073,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 1]","1-01 Tears In Heaven [Live].mp3","Rock","CD",1
9074,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 1]","1-10 Queen Of California [Live].mp3","Rock","CD",1
9075,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 1]","1-09 Bullet And A Target [Live].mp3","Rock","CD",1
9076,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 1]","1-07 Great Big Old House [Live].mp3","Rock","CD",1
9077,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 1]","1-11 Don't Let Me Down [Live].mp3","Rock","CD",1
9078,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 1]","1-05 This Time [Live].mp3","Rock","CD",1
9079,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 1]","1-04 Heavenly Bodies [Live].mp3","Rock","CD",1
9080,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 1]","1-06 Mirabella [Live].mp3","Rock","CD",1
9081,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 1]","1-02 Lay Down Sally [Live].mp3","Rock","CD",1
9082,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 1]","1-03 Green Onions [Live].mp3","Rock","CD",1
9083,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 2]","2-11 Midnight Rider [Live].mp3","Rock","CD",1
9084,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 2]","2-06 I Ain't Living Long Like This [Live].mp3","Rock","CD",1
9085,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 2]","2-15 Sunshine Of Your Love [Live].mp3","Rock","CD",1
9086,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 2]","2-02 Change It [Live].mp3","Rock","CD",1
9087,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 2]","2-13 Gin House Blues [Live].mp3","Rock","CD",1
9088,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 2]","2-09 Mna Na Heireann [Live].mp3","Rock","CD",1
9089,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 2]","2-04 Save The Last Dance For Me [Live].mp3","Rock","CD",1
9090,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 2]","2-10 The Needle And The Damage Done [Live].mp3","Rock","CD",1
9091,"OSXAir.home.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Compilations","Crossroads Guitar Festival 2013 [Live] [Disc 2]","2-14 Got To Get Better In A Little While [Live].mp3","Rock","CD",1
